codigo_estacion,institucion,fuente,nombre,altura,latitud,longitud,codigo_cuenca,nombre_cuenca,codigo_sub_cuenca,nombre_sub_cuenca,inicio_observaciones,fin_observaciones,cantidad_observaciones,inicio_automatica
5720003,DGA,dga_web,La Ermita Central En Bocatoma,1350,-33.3414,-70.3636,57.0,Rio Maipo,572.0,Rio Mapocho Alto,1991-10-01,2001-12-27,2965,-
5722002,DGA,dga_web,Rio Mapocho En Los Almendros,966,-33.3703,-70.4508,57.0,Rio Maipo,572.0,Rio Mapocho Alto,1999-08-02,2016-04-30,4547,1999-08-02
5730012,DGA,dga_web,Cerro Calan,848,-33.395,-70.5367,57.0,Rio Maipo,573.0,Rio Mapocho Bajo,1976-06-18,2018-02-03,15177,2000-06-22
5744002,DGA,dga_web,Los Panguiles,190,-33.4386,-71.0256,57.0,Rio Maipo,574.0,Rio Maipo Bajo (Entre Rio Mapocho Y Desembocadura),1980-11-04,2016-12-31,12985,-
5730016,DGA,dga_web,Terraza Oficinas Centrales Dga,560,-33.4486,-70.6444,57.0,Rio Maipo,573.0,Rio Mapocho Bajo,2011-01-01,2018-02-03,2194,2011-01-01
5706001,DGA,dga_web,Rio Olivares Antes Junta Rio Colorado,1500,-33.4878,-70.1367,57.0,Rio Maipo,570.0,Rio Maipo Alto,2016-11-01,2018-02-03,458,2016-11-01
5705001,DGA,dga_web,Rio Colorado Antes Junta Rio Olivares,1500,-33.49,-70.1342,57.0,Rio Maipo,570.0,Rio Maipo Alto,2016-11-13,2018-01-01,326,2016-11-13
5737002,DGA,dga_web,Rio Mapocho Rinconada De Maipu,440,-33.4961,-70.8167,57.0,Rio Maipo,573.0,Rio Mapocho Bajo,2013-08-09,2017-05-13,1237,2013-08-09
5730015,DGA,dga_web,Campus San Joaquin U.C.,570,-33.4975,-70.6142,57.0,Rio Maipo,573.0,Rio Mapocho Bajo,1977-03-07,1982-05-31,1510,-
5730039,DGA,dga_web,Quebrada De Macul,950,-33.5017,-70.5144,57.0,Rio Maipo,573.0,Rio Mapocho Bajo,2003-05-06,2018-02-03,3143,2003-05-06
5703011,DGA,dga_web,Glaciar Echaurren,3850,-33.5722,-70.1283,57.0,Rio Maipo,570.0,Rio Maipo Alto (Hasta Despues Junta Rio Colorado),1999-03-04,2002-08-18,1089,-
5710001,DGA,dga_web,Rio Maipo En El Manzano,850,-33.5939,-70.3792,57.0,Rio Maipo,571.0,Rio Maipo Medio,2011-01-01,2018-02-03,2189,2011-01-01
5703009,DGA,dga_web,Laguna Negra,2780,-33.6658,-70.1078,57.0,Rio Maipo,570.0,Rio Maipo Alto (Hasta Despues Junta Rio Colorado),2000-01-01,2018-02-03,3843,2000-01-01
5711003,DGA,dga_web,Pirque,659,-33.6736,-70.5869,57.0,Rio Maipo,571.0,Rio Maipo Medio,1967-10-10,2016-12-31,14773,-
5703008,DGA,dga_web,El Yeso Embalse,2475,-33.6767,-70.0886,57.0,Rio Maipo,570.0,Rio Maipo Alto,1962-04-13,2016-12-31,17264,-
5740005,DGA,dga_web,Melipilla,168,-33.6803,-71.1997,57.0,Rio Maipo,574.0,Rio Maipo Bajo (Entre Rio Mapocho Y Desembocadura),1971-06-03,2013-09-06,12587,-
5702011,DGA,dga_web,Glaciar San Franciscoen Aguas Panimavida,2220,-33.8053,-70.07,57.0,Rio Maipo,570.0,Rio Maipo Alto,2011-01-01,2018-02-03,1989,2011-01-01
5702001,DGA,dga_web,Rio Volcan En Queltehues,1365,-33.8056,-70.2089,57.0,Rio Maipo,570.0,Rio Maipo Alto,2016-11-01,2018-02-03,460,2016-11-01
5701008,DGA,dga_web,Queltehues,1450,-33.8164,-70.2172,57.0,Rio Maipo,570.0,Rio Maipo Alto,1976-12-11,1978-12-31,740,-
5716005,DGA,dga_web,Laguna Aculeo,360,-33.8858,-70.8775,57.0,Rio Maipo,571.0,Rio Maipo Medio,1988-12-07,2016-12-31,8806,-
5701005,DGA,dga_web,Las Melosas,1527,-33.8994,-70.1981,57.0,Rio Maipo,570.0,Rio Maipo Alto,1968-03-10,1984-05-30,5858,-
6011003,DGA,dga_web,Graneros,500,-34.0556,-70.7083,60.0,Rio Rapel,601.0,Cachapoal Bajo,1979-04-01,1998-06-30,6947,-
6011001,DGA,dga_web,Estero De La Cadena Antes Junta Rio Cachapoal,440,-34.1842,-70.8436,60.0,Rio Rapel,600.0,Rio Cachapoal Bajo (Bajo Jta Rio Claro Y E Rapel),2017-01-01,2018-02-03,394,2017-01-01
6003001,DGA,dga_web,Rio Cachapoal 5 Km. Aguas Abajo Junta Cortaderal,1127,-34.3464,-70.3764,60.0,Rio Rapel,600.0,Rio Cachapoal Alto (Hasta Bajo Junta Rio Claro),2011-01-01,2016-06-29,942,2011-01-01
6000003,DGA,dga_web,Rio Las Leas Ante Junta Rio Cachapoal,1296,-34.3628,-70.3056,60.0,Rio Rapel,600.0,Rio Cachapoal Alto (Hasta Bajo Junta Rio Claro),2015-01-04,2018-02-03,948,2015-01-04
6000004,DGA,dga_web,Laguna El Yeso,2140,-34.4078,-70.21,60.0,Rio Rapel,600.0,Rio Cachapoal Alto (Hasta Bajo Junta Rio Claro),2016-12-01,2018-01-20,287,2016-12-01
6015003,DGA,dga_web,Rengo,310,-34.4217,-70.8667,60.0,Rio Rapel,601.0,Cachapoal Bajo,1970-01-21,2010-11-15,14119,-
6013005,DGA,dga_web,Popeta,480,-34.4369,-70.7794,60.0,Rio Rapel,601.0,Cachapoal Bajo,1970-03-03,1975-05-31,1883,-
6013001,DGA,dga_web,Rio Claro En Hacienda Las Nieves,720,-34.4922,-70.7028,60.0,Rio Rapel,601.0,Cachapoal Bajo,2013-07-08,2018-02-03,1672,2013-07-08
6013008,DGA,dga_web,Laguna Los Cristales,2343,-34.5606,-70.5097,60.0,Rio Rapel,601.0,Cachapoal Bajo,2013-03-28,2018-01-01,1332,2013-03-28
6028001,DGA,dga_web,Rio Tinguiririca Bajo Los Briones,560,-34.7186,-70.8267,60.0,Rio Rapel,602.0,Rio Tinguiririca Alto (Hasta Bajo Junta Rio Claro),2013-12-16,2018-02-03,1465,2013-12-16
7120002,DGA,dga_web,Laguna De Torca,28,-34.7675,-72.065,71.0,Rio Mataquito,712.0,Rio Mataquito,2014-01-01,2018-02-03,1327,2014-01-01
6034003,DGA,dga_web,Convento Viejo,239,-34.7694,-71.1331,60.0,Rio Rapel,603.0,Tinguiririca Bajo,1971-08-24,2017-02-22,15005,2017-02-22
6020001,DGA,dga_web,Termas Del Flaco,2650,-34.8911,-70.3297,60.0,Rio Rapel,602.0,Rio Tinguiririca Alto (Hasta Bajo Junta Rio Claro),1999-06-23,2018-02-03,1737,2017-01-01
7118003,DGA,dga_web,Curico,195,-34.9811,-71.2361,71.0,Rio Mataquito,711.0,Rio Lontue,2014-01-01,2018-02-03,1143,2014-01-01
7116005,DGA,dga_web,Potrero Grande,445,-35.1833,-71.0978,71.0,Rio Mataquito,711.0,Rio Lontue,1967-04-16,2018-02-03,16905,2015-09-24
7384002,DGA,dga_web,Constitucion,10,-35.3242,-72.4089,73.0,Rio Maule,738.0,Rio Maule Bajo,2013-12-20,2018-02-03,1440,2013-12-20
7381003,DGA,dga_web,Pencahue,55,-35.3725,-71.8325,73.0,Rio Maule,738.0,Rio Maule Bajo,1986-06-01,2018-02-03,11366,2015-09-08
7381002,DGA,dga_web,Fundo El Peral,110,-35.4006,-71.7833,73.0,Rio Maule,738.0,Rio Maule Bajo,1974-11-13,1986-06-29,4129,-
7378004,DGA,dga_web,Talca,110,-35.4194,-71.6606,73.0,Rio Maule,737.0,Rio Claro,2013-11-22,2016-01-01,224,2013-11-22
7378002,DGA,dga_web,Talca U.C.,130,-35.4358,-71.6197,73.0,Rio Maule,737.0,Rio Claro,1982-03-01,2018-02-03,12726,2014-01-01
7379002,DGA,dga_web,Rio Claro En Rauquen,64,-35.4525,-71.7333,73.0,Rio Maule,737.0,Rio Claro,1999-02-16,2018-02-03,5378,1999-02-16
7378003,DGA,dga_web,Colorado,420,-35.6381,-71.2606,73.0,Rio Maule,737.0,Rio Claro,1969-09-15,2016-04-30,16040,-
7320003,DGA,dga_web,Rio Claro En San Carlos,550,-35.6989,-71.0683,73.0,Rio Maule,736.0,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla),2014-01-01,2018-02-03,972,2014-01-01
7320002,DGA,dga_web,Armerillo,492,-35.7011,-71.0772,73.0,Rio Maule,732.0,Rio Maule Medio,2011-01-01,2018-02-03,2224,2011-01-01
7321002,DGA,dga_web,Rio Maule En Armerillo,470,-35.7061,-71.1139,73.0,Rio Maule,732.0,Rio Maule Medio,2000-01-01,2018-02-03,4021,2000-01-01
7306001,DGA,dga_web,Rio Cipreses En Dasague Laguna La Invernada,1300,-35.7381,-70.7778,73.0,Rio Maule,730.0,Rio Maule Alto (Hasta Antes Junta Rio Melado),2014-01-01,2018-01-23,938,2014-01-01
7303000,DGA,dga_web,Rio Maule En Los BaÑOs,980,-35.8197,-70.7606,73.0,Rio Maule,730.0,Rio Maule Alto (Hasta Antes Junta Rio Melado),2014-01-01,2018-02-03,963,2014-01-01
7358007,DGA,dga_web,Linares,157,-35.8381,-71.5953,73.0,Rio Maule,735.0,Rio Loncomilla,1976-07-28,1984-02-28,2393,-
7317001,DGA,dga_web,Rio Melado En La Lancha Dga,650,-35.85,-71.0667,73.0,Rio Maule,731.0,Rio Melado,2002-09-28,2003-03-17,168,-
7317005,DGA,dga_web,Rio Melado En El Salto,730,-35.8842,-71.0192,73.0,Rio Maule,731.0,Rio Melado,2003-01-01,2018-02-03,3814,2003-01-01
7355007,DGA,dga_web,Ancoa Embalse,421,-35.9106,-71.2958,73.0,Rio Maule,735.0,Rio Loncomilla,1965-02-02,2013-06-27,17228,-
7301000,DGA,dga_web,Lo Aguirre,2000,-35.9697,-70.5719,73.0,Rio Maule,730.0,Rio Maule Alto,2000-01-04,2015-05-01,1969,-
7301001,DGA,dga_web,Los Condores,2172,-36.0106,-70.5589,73.0,Rio Maule,730.0,Rio Maule Alto,2014-01-01,2018-01-31,1181,2014-01-01
7345001,DGA,dga_web,Parral,175,-36.1878,-71.8283,73.0,Rio Maule,734.0,Perquilauquen Bajo,1975-10-14,2018-02-03,15241,2014-03-01
7331002,DGA,dga_web,Digua Embalse,390,-36.2558,-71.5481,73.0,Rio Maule,733.0,Perquilauquen Alto,1974-06-03,2018-02-03,15814,2014-02-01
7314002,DGA,dga_web,Guayquivilo,1200,-36.2933,-70.9181,73.0,Rio Maule,731.0,Rio Melado,1965-04-26,1972-07-02,2152,-
8113001,DGA,dga_web,Coihueco Embalse,314,-36.6408,-71.7989,81.0,Rio Itata,811.0,Nuble Bajo,1900-01-01,2012-10-22,13184,-
8105004,DGA,dga_web,Caracol,610,-36.6511,-71.395,81.0,Rio Itata,810.0,Nuble Alto,1900-01-01,2012-11-30,9226,-
8105003,DGA,dga_web,La Punilla,840,-36.6583,-71.3278,81.0,Rio Itata,810.0,Nuble Alto,1965-02-16,1986-10-14,7166,-
8130006,DGA,dga_web,Diguillin,670,-36.8686,-71.6425,81.0,Rio Itata,813.0,Itata Medio,1900-01-01,2016-12-31,18723,-
8372002,DGA,dga_web,Rio Polcura En Cuatro Junta,1319,-37.1072,-71.2422,83.0,Rio Bio-Bio,837.0,Rio Laja Alto (Hasta Bajo Junta Rio Rucue),2014-01-01,2018-02-03,880,2014-01-01
8372001,DGA,dga_web,Alto Mallines,1770,-37.1589,-71.2425,83.0,Rio Bio-Bio,837.0,Rio Laja Alto (Hasta Bajo Junta Rio Rucue),2002-01-01,2018-02-03,3938,2002-01-01
8318002,DGA,dga_web,Quilaco,231,-37.685,-72.0058,83.0,Rio Bio-Bio,831.0,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,1900-01-01,2014-04-07,17689,-
8316002,DGA,dga_web,Rio Huequecura Aguas Arriba De Embalse Angostura,330,-37.7047,-71.7683,83.0,Rio Bio-Bio,831.0,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,2013-12-23,2018-02-03,1437,2013-12-23
8317006,DGA,dga_web,Embalse Central Angostura,324,-37.7131,-71.8172,83.0,Rio Bio-Bio,831.0,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,2013-12-23,2018-02-03,1504,2013-12-23
8358002,DGA,dga_web,Angol (La Mona),113,-37.7794,-72.6372,83.0,Rio Bio-Bio,835.0,Rios Malleco Y Vergara,1993-05-01,2018-02-03,6725,2013-10-25
8317004,DGA,dga_web,Rio Biobio En La Culebra,338,-37.7964,-71.6989,83.0,Rio Bio-Bio,831.0,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,2013-12-23,2018-02-03,1468,2013-12-23
8358003,DGA,dga_web,El Vergel (Angol),75,-37.8172,-72.65,83.0,Rio Bio-Bio,835.0,Rios Malleco Y Vergara,1981-04-01,1996-02-29,5302,-
8358005,DGA,dga_web,Parque Nahuelbuta,1177,-37.8233,-72.9606,83.0,Rio Bio-Bio,835.0,Rios Malleco Y Vergara,2002-11-08,2016-12-31,4633,-
8313002,DGA,dga_web,Embalse Pangue,512,-37.9183,-71.5961,83.0,Rio Bio-Bio,831.0,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,2014-01-01,2017-10-15,1253,2014-01-01
8351003,DGA,dga_web,Collipulli,240,-37.9583,-72.4256,83.0,Rio Bio-Bio,835.0,Rios Malleco Y Vergara,1967-11-21,1974-08-31,2422,-
8822008,DGA,dga_web,Contulmo,41,-38.0186,-73.23,88.0,Costeras Lebu-Paicavi,882.0,Rio Paicavi,1900-01-01,2014-02-28,8482,-
8353001,DGA,dga_web,Ercilla (Vida Nueva),262,-38.0442,-72.4611,83.0,Rio Bio-Bio,835.0,Rios Malleco Y Vergara,1998-05-10,2016-12-31,6713,-
8312002,DGA,dga_web,Embalse Ralco,742,-38.0583,-71.4344,83.0,Rio Bio-Bio,831.0,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,2015-01-01,2018-02-03,1078,2015-01-01
8308000,DGA,dga_web,Rio Lomin En Puente La Junta,755,-38.0661,-71.3497,83.0,Rio Bio-Bio,830.0,Rio Bio-Bio Alto (Hasta Despues Junta Rio Lamin),2013-06-04,2017-03-01,792,2013-06-04
8307002,DGA,dga_web,Rio Bio-Bio En Llanquen,767,-38.2008,-71.2989,83.0,Rio Bio-Bio,830.0,Rio Bio-Bio Alto (Hasta Despues Junta Rio Lamin),2003-01-01,2018-02-03,3573,2003-01-01
8350002,DGA,dga_web,Laguna Malleco,894,-38.2156,-71.8106,83.0,Rio Bio-Bio,835.0,Rios Malleco Y Vergara,1989-07-11,2016-12-31,8944,-
9105002,DGA,dga_web,Traiguen,234,-38.2561,-72.6536,91.0,Rio Imperial,910.0,Rio Lumaco,1979-07-01,2015-06-30,12815,-
8304004,DGA,dga_web,Lonquimay,931,-38.4536,-71.3742,83.0,Rio Bio-Bio,830.0,Rio Bio-Bio Alto (Hasta Despues Junta Rio Lamin),1991-11-01,2018-02-03,9192,2016-11-03
9120002,DGA,dga_web,Manzanar,790,-38.4631,-71.6992,91.0,Rio Imperial,912.0,Cautin Alto (Hasta Antes Junta R. Quepe),1972-02-29,1988-11-30,5375,-
9120003,DGA,dga_web,Malalcahuello,950,-38.4703,-71.5753,91.0,Rio Imperial,912.0,Cautin Alto (Hasta Antes Junta R. Quepe),1988-11-01,2018-02-03,10174,2016-12-01
9124001,DGA,dga_web,Lautaro,200,-38.5186,-72.4522,91.0,Rio Imperial,912.0,Cautin Alto (Hasta Antes Junta R. Quepe),1995-08-01,2005-05-31,3454,-
8301001,DGA,dga_web,Liucura,1043,-38.6517,-71.0919,83.0,Rio Bio-Bio,830.0,Rio Bio-Bio Alto (Hasta Despues Junta Rio Lamin),1987-05-01,2015-03-31,9503,-
9130001,DGA,dga_web,Cherquenco,500,-38.6839,-72.0,91.0,Rio Imperial,913.0,Rio Quepe,2011-05-01,2016-12-31,1983,-
9129005,DGA,dga_web,Pueblo Nuevo (Temuco),119,-38.7128,-72.5558,91.0,Rio Imperial,912.0,Cautin Alto (Hasta Antes Junta R. Quepe),2005-12-01,2018-02-03,2341,2013-10-09
9129006,DGA,dga_web,Temuco Centro,122,-38.7425,-72.59,91.0,Rio Imperial,912.0,Cautin Alto (Hasta Antes Junta R. Quepe),2009-11-17,2011-01-26,428,-
9153001,DGA,dga_web,Puerto Saavedra,5,-38.7886,-73.3936,91.0,Rio Imperial,915.0,Rio Imperial,1979-07-01,2015-06-30,12240,-
9400000,DGA,dga_web,Rio Truful En Camino Internacional,520,-38.8444,-71.6536,94.0,Rio Tolten,940.0,Rio Allipen,2015-01-01,2018-02-03,1063,2015-01-01
9401001,DGA,dga_web,Tricauco,520,-38.8506,-71.55,94.0,Rio Tolten,940.0,Rio Allipen,1989-05-09,2016-11-30,9269,-
9403001,DGA,dga_web,Cunco,380,-38.9269,-72.0125,94.0,Rio Tolten,940.0,Rio Allipen,1986-05-01,1989-03-31,1065,-
9135003,DGA,dga_web,Freire Sendos,100,-38.9592,-72.6083,91.0,Rio Imperial,913.0,Rio Quepe,1984-06-27,1987-04-20,1024,-
9438001,DGA,dga_web,Teodoro Schmitd,13,-39.0278,-73.0781,94.0,Rio Tolten,943.0,Tolten Bajo,1989-04-01,2016-12-31,9743,-
9423001,DGA,dga_web,Rio Tolten En Coipue,200,-39.1,-72.3833,94.0,Rio Tolten,942.0,Lago Villarica Y Rio Tolten Alto (Antes  Allipen),2015-06-01,2018-02-03,423,2016-11-01
9417002,DGA,dga_web,Ojos Del Caburgua,300,-39.2367,-71.8356,94.0,Rio Tolten,941.0,Rio Pucon,1998-05-14,2001-10-31,1097,-
9420002,DGA,dga_web,Pucon,230,-39.2753,-71.9503,94.0,Rio Tolten,942.0,Lago Villarica Y Tolten Alto,1986-04-01,2018-02-03,10337,2013-10-30
9412002,DGA,dga_web,Curarrehue,420,-39.3581,-71.5744,94.0,Rio Tolten,941.0,Rio Pucon,1997-06-01,1997-06-30,30,-
9412003,DGA,dga_web,Puesco (Aduana),620,-39.5192,-71.5478,94.0,Rio Tolten,941.0,Rio Pucon,1987-09-03,2016-12-31,9549,-
10123006,DGA,dga_web,Valdivia (U. Austral),10,-39.8103,-73.2517,101.0,Rio Valdivia,1012.0,Rio Calle Calle,2000-01-01,2014-06-30,4584,-
10123004,DGA,dga_web,Llancahue,70,-39.8561,-73.1786,101.0,Rio Valdivia,1012.0,Rio Calle Calle,2014-01-01,2018-02-03,1278,2014-01-01
10100002,DGA,dga_web,Rio Fui En Desage Lago Pirihueico,600,-39.8747,-71.8897,101.0,Rio Valdivia,1010.0,Rio Valdivia Alto (Hasta Desague Lago Panguipulli),2003-04-12,2014-01-31,779,-
10307001,DGA,dga_web,Lago Ranco,100,-40.3172,-72.4692,103.0,Rio Bueno,1030.0,Afluentes Lago Ranco,2000-02-11,2016-03-31,5561,-
10360002,DGA,dga_web,Adolfo Matthei,55,-40.5883,-73.1069,103.0,Rio Bueno,1036.0,R. Rahue Bajo,1983-01-01,2018-02-03,12734,2015-09-01
10344003,DGA,dga_web,Rio Rahue Antes Junta Rio Negro,40,-40.63,-73.1783,103.0,Rio Bueno,1034.0,Rio Rahue Hasta Antes Junta Rio Negro,2014-01-01,2018-02-03,1227,2014-01-01
10322002,DGA,dga_web,Anticura,350,-40.6553,-72.1844,103.0,Rio Bueno,1032.0,Rio Pilmaiquen,2012-12-02,2016-12-31,1253,-
10355003,DGA,dga_web,Rio Forrahue En Rio Negro,52,-40.7956,-73.2144,103.0,Rio Bueno,1035.0,Rio Negro,2014-01-01,2018-02-03,1223,2014-01-01
10410005,DGA,dga_web,La Ensenada,62,-41.2269,-72.5681,104.0,Cuencas E Islas Entre R.Bueno Y R. Puelo,1041.0,Rio Maullin,1997-07-02,2006-03-01,3114,-
10512000,DGA,dga_web,Llanada Grande,248,-41.4242,-71.9386,105.0,Rio Puelo,1051.0,R. Puelo Alto,2014-01-01,2018-02-03,1348,2014-01-01
10425001,DGA,dga_web,Puerto Montt,90,-41.46,-72.9378,104.0,Cuencas E Islas Entre R.Bueno Y R. Puelo,1042.0,Costeras E Islas Entre Rio Maullin Y Rio Chamiza,2013-12-13,2018-02-03,1358,2013-12-13
10432004,DGA,dga_web,Pelluco (U. Austral),25,-41.4911,-72.8958,104.0,Cuencas E Islas Entre R.Bueno Y R. Puelo,1043.0,Rio Chamiza,2002-09-02,2006-11-30,989,-
10523001,DGA,dga_web,Puelo,5,-41.6511,-72.3117,105.0,Rio Puelo,1052.0,R. Puelo Bajo,2014-01-01,2018-02-03,1418,2014-01-01
10610001,DGA,dga_web,Hornopiren,25,-41.9383,-72.435,106.0,Costeras Entre R.Puelo Y R.Yelcho,1061.0,Costeras Entre Pta Tentelhue Y Rio Negro (Incl.),2016-01-01,2018-02-03,597,2016-01-01
10901002,DGA,dga_web,Castro 1 (Dga),50,-42.4581,-73.7744,109.0,Islas Chiloe Y Circundantes,1090.0,Isla Chiloe,1999-05-01,2007-10-29,2039,-
10901003,DGA,dga_web,Chonchi,30,-42.6228,-73.7728,109.0,Islas Chiloe Y Circundantes,1090.0,Isla Chiloe,2011-11-01,2013-07-31,559,-
10683002,DGA,dga_web,Rio Blanco En Chaiten,10,-42.9183,-72.7039,106.0,Costeras Entre R.Puelo Y R.Yelcho,1068.0,Costeras Entre R. Negro (Incl.) Y R. Yelcho,2014-01-01,2016-01-01,218,2014-01-01
11023002,DGA,dga_web,Villa Santa Lucia,327,-43.4128,-72.3658,110.0,Rio Palena Y Costeras Limite Decima Region,1102.0,Rio Palena Entre Frontera Y Rio Rosselot,2014-01-01,2018-02-03,1111,2014-01-01
11043001,DGA,dga_web,Marin Balmaceda,10,-43.7717,-72.9547,110.0,Rio Palena Y Costeras Limite Decima Region,1104.0,R. Palena Bajo,1993-08-01,1998-01-31,1481,-
11041001,DGA,dga_web,La Junta,45,-43.9708,-72.4056,110.0,Rio Palena Y Costeras Limite Decima Region,1104.0,R. Palena Bajo,2001-07-16,2018-02-03,4403,2014-01-01
11031001,DGA,dga_web,Lago Verde,350,-44.2394,-71.8461,110.0,Rio Palena Y Costeras Limite Decima Region,1103.0,Rio Rosselot,1999-02-09,2012-08-27,4115,-
11120001,DGA,dga_web,Puerto Puyuhuapi,10,-44.3228,-72.5597,111.0,Costeras E Islas Entre R.Palena Y R.Aisen,1112.0,Costeras Entre Rio Marchant Y Seno Ventisquero,1986-04-01,2013-09-30,9332,-
11140001,DGA,dga_web,Rio Cisnes,740,-44.4975,-71.3064,111.0,Costeras E Islas Entre R.Palena Y R.Aisen,1114.0,Rio Cisnes,1987-01-01,2013-09-30,8430,-
11143003,DGA,dga_web,La Tapera,550,-44.6472,-71.6736,111.0,Costeras E Islas Entre R.Palena Y R.Aisen,1114.0,Rio Cisnes,1995-01-19,2003-05-31,1798,-
11147003,DGA,dga_web,Puerto Cisnes,10,-44.7278,-72.6814,111.0,Costeras E Islas Entre R.Palena Y R.Aisen,1114.0,Rio Cisnes,1986-04-01,2011-12-30,8108,-
11180000,DGA,dga_web,Islas Huichas,6,-45.1553,-73.5164,111.0,Costeras E Islas Entre R.Palena Y R.Aisen,1118.0,Islas Al Este Canal Moraleda,2011-01-01,2018-02-03,2165,2011-01-01
11304001,DGA,dga_web,Villa Maihuales,150,-45.1733,-72.1478,113.0,Rio Aisen,1130.0,Rio Maniguales,1986-05-01,2014-03-31,9506,-
11300001,DGA,dga_web,Estancia Bao Nuevo,700,-45.2669,-71.5292,113.0,Rio Aisen,1130.0,Rio Maniguales,2000-11-24,2016-12-29,5373,-
11302002,DGA,dga_web,Irehuao,535,-45.2706,-71.7092,113.0,Rio Aisen,1130.0,Rio Maniguales,1994-04-01,2014-07-31,4739,-
11307002,DGA,dga_web,Villa Ortega,550,-45.3719,-71.9822,113.0,Rio Aisen,1130.0,Rio Maniguales,1986-04-05,2011-12-31,7681,-
11342002,DGA,dga_web,Puerto Aysen,10,-45.4006,-72.7,113.0,Rio Aisen,1134.0,Rio Aisen Entre Rio Riesco Y Desembocadura,1993-04-01,2001-06-30,2838,-
11316004,DGA,dga_web,Coyhaique Alto,730,-45.4803,-71.6044,113.0,Rio Aisen,1131.0,Rio Simpson,1993-12-03,2018-02-03,7757,2013-11-18
11317005,DGA,dga_web,Coyhaique Conaf,340,-45.5511,-72.0589,113.0,Rio Aisen,1131.0,Rio Simpson,2002-05-01,2016-12-31,5055,-
11316003,DGA,dga_web,Coyhaique (Escuela Agricola),343,-45.5739,-72.0286,113.0,Rio Aisen,1131.0,Rio Simpson,1981-01-01,2018-02-03,11545,2013-03-28
11505001,DGA,dga_web,Rio Ibaez En Desembocadura,220,-46.2692,-71.9908,115.0,Rio Baker,1150.0,R. Ibanez,2006-01-01,2018-02-03,2729,2006-01-01
11511001,DGA,dga_web,Puerto Ibaez,215,-46.2892,-71.9336,115.0,Rio Baker,1151.0,Vertiente N.  Lago J. Miguel Carrera (Exc.  R. Iba$?Ez),1993-12-09,2009-04-14,4032,-
11513001,DGA,dga_web,Bahia Murta,240,-46.4619,-72.6686,115.0,Rio Baker,1151.0,Vertiente N.  Lago J. Miguel Carrera (Exc.  R. Iba$?Ez),1997-10-10,2013-08-29,5491,-
11521005,DGA,dga_web,Lago General Carrera Fachinal,18,-46.5425,-72.2267,115.0,Rio Baker,1152.0,Vertiente Sur Lago General Carrera,2015-12-01,2018-02-03,755,2015-12-01
11521002,DGA,dga_web,Chile Chico,215,-46.5436,-71.7089,115.0,Rio Baker,1152.0,Vertiente Sur Lago Jose Miguel Carrera,1993-05-01,2016-12-31,6027,-
11440000,DGA,dga_web,Glaciar San Rafael,8,-46.6433,-73.8575,114.0,Costeras E Islas Entre R Aisen Y R Baker Y Canal Gral. Martinez,1144.0,Costera Y Ventisqueros Entre R.  Exploradores Y Vent. Benito,2011-01-01,2018-02-03,1965,2011-01-01
11523001,DGA,dga_web,Puerto Guadal,210,-46.8428,-72.7008,115.0,Rio Baker,1152.0,Vertiente Sur Lago Jose Miguel Carrera,1993-12-09,2011-12-13,4428,-
11517002,DGA,dga_web,Lago General Carrera En Desage,210,-46.8456,-72.8033,115.0,Rio Baker,1151.0,Vertiente N.  Lago J. Miguel Carrera (Exc.  R. Iba$?Ez),2015-05-01,2015-05-01,1,-
11532000,DGA,dga_web,Rio Nef Antes Junta Estero El Revalse,281,-47.1378,-73.0869,115.0,Rio Baker,1153.0,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,2011-01-01,2018-02-03,1877,2011-01-01
11536004,DGA,dga_web,Rio Baker En Angostura Chacabuco,160,-47.1414,-72.7258,115.0,Rio Baker,1153.0,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,2003-01-01,2018-02-03,3673,2003-01-01
11540000,DGA,dga_web,Lago Cachet 2 En Glaciar Colonia,427,-47.1981,-73.25,115.0,Rio Baker,1154.0,R. Baker Entre Arriba R. De La Colonia Y Desembocadura,2011-01-01,2018-02-03,1482,2011-01-01
11536003,DGA,dga_web,Aerodromo Cochrane,200,-47.2442,-72.5831,115.0,Rio Baker,1153.0,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,1997-10-01,1998-03-31,182,-
11536001,DGA,dga_web,Rio Cochrane En Cochrane,140,-47.2517,-72.5644,115.0,Rio Baker,1153.0,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,2006-01-01,2016-01-01,1235,2006-01-01
11541000,DGA,dga_web,Rio Colonia En Nacimiento,146,-47.3392,-73.1147,115.0,Rio Baker,1154.0,R. Baker Entre Arriba R. De La Colonia Y Desembocadura,2011-01-01,2018-02-03,1898,2011-01-01
